TOP MOVIES BY YEAR
Source: www.dvdsreleasedates.com
Generated: June 2, 2026
39. Speed 2: Cruise Control (imdb: 4.0, PG-13)
40. Alien: Resurrection (imdb: 6.2, R)
41. Volcano (imdb: 5.6, PG-13)
42. The Full Monty (imdb: 7.2, R)
43. The Rainmaker (imdb: 7.2, PG-13)
44. Bean (imdb: 6.5)
45. Cop Land (imdb: 7.0, R)
46. Nothing to Lose (imdb: 6.7, R)
47. Amistad (imdb: 7.3, R)
48. Soul Food (imdb: 7.0, R)
49. The Devil's Own (imdb: 6.2, R)
50. Donnie Brasco (imdb: 7.7, R)

TOP MOVIES 1996
----------------------------------------
1. Independence Day (imdb: 7.0, PG-13)
2. Twister (imdb: 6.6, PG-13)
3. Mission: Impossible (imdb: 7.2, PG-13)
4. 101 Dalmatians (imdb: 5.8, G)
5. Jerry Maguire (imdb: 7.3, R)
6. Ransom (imdb: 6.7, R)
7. The Rock (imdb: 7.4, R)
8. The Nutty Professor (imdb: 5.7, PG-13)
9. The Birdcage (imdb: 7.3, R)
10. A Time to Kill (imdb: 7.5, R)
11. The First Wives Club (imdb: 6.5, PG)
12. Phenomenon (imdb: 6.5, PG)
13. Scream (imdb: 7.4, R)
14. Eraser (imdb: 6.2, R)
15. The Hunchback of Notre Dame (imdb: 7.0, G)
16. Michael (imdb: 5.7, PG)
17. Star Trek: First Contact (imdb: 7.6, PG-13)
18. Space Jam (imdb: 6.5, PG)
19. Mr. Holland's Opus (imdb: 7.4, PG)
20. The English Patient (imdb: 7.4, R)
21. Broken Arrow (imdb: 6.1, R)
22. Executive Decision (imdb: 6.5, R)
23. Beavis and Butt-Head Do America (imdb: 6.8, PG-13)
24. Jingle All the Way (imdb: 5.8, PG)
25. The Cable Guy (imdb: 6.1, PG-13)
26. Courage Under Fire (imdb: 6.6, R)
27. Jack (imdb: 5.8, PG-13)
28. Twelve Monkeys (imdb: 8.0, R)
29. Primal Fear (imdb: 7.7, R)
30. Tin Cup (imdb: 6.4, R)
31. Sleepers (imdb: 7.5, R)
32. DragonHeart (imdb: 6.4, PG-13)
33. Up Close & Personal (imdb: 6.1, PG-13)
34. The Preacher's Wife (imdb: 5.8, PG)
35. Romeo + Juliet (imdb: 6.7, PG-13)
36. One Fine Day (imdb: 6.5, PG)
37. The Mirror Has Two Faces (imdb: 6.7, PG-13)
38. Don't Be a Menace to South Central... (imdb: 6.6, R)
39. Dead Man Walking (imdb: 7.5)
40. Happy Gilmore (imdb: 7.0, PG-13)
41. The Ghost and the Darkness (imdb: 6.8, R)
42. Mars Attacks! (imdb: 6.4)
43. Set It Off (imdb: 6.9, R)
44. Shine (imdb: 7.6, PG-13)
45. Diabolique (imdb: 5.5, R)
46. A Thin Line Between Love and Hate (imdb: 5.7, R)
47. The Truth About Cats & Dogs (imdb: 6.3, PG-13)
48. Muppet Treasure Island (imdb: 6.9, G)
49. The Long Kiss Goodnight (imdb: 6.8, R)
50. Matilda (imdb: 7.0, PG)

TOP MOVIES 1995
----------------------------------------
1. Apollo 13 (imdb: 7.7, PG-13)
2. Batman Forever (imdb: 5.5, PG-13)
3. Pocahontas (imdb: 6.7, G)
4. Ace Ventura: When Nature Calls (imdb: 6.4, PG-13)
5. Jumanji (imdb: 7.1, PG)
6. Casper (imdb: 6.2, PG)
7. Se7en (imdb: 8.6, R)
8. Die Hard: With a Vengeance (imdb: 7.6, R)
9. GoldenEye (imdb: 7.2, PG-13)
10. Crimson Tide (imdb: 7.4, R)
11. Waterworld (imdb: 6.3, PG-13)
12. Dangerous Minds (imdb: 6.5, R)
13. While You Were Sleeping (imdb: 6.8, PG)
14. Father of the Bride Part II (imdb: 6.1, PG)
15. Congo (imdb: 5.3, PG-13)
16. Braveheart (imdb: 8.3, R)
17. Get Shorty (imdb: 6.9, R)
18. The Bridges of Madison County (imdb: 7.6, PG-13)
19. Mortal Kombat (imdb: 5.9, PG-13)
20. Grumpier Old Men (imdb: 6.7, PG-13)
21. Nine Months (imdb: 5.5, PG-13)
22. Outbreak (imdb: 6.6, R)
23. Heat (imdb: 8.3, R)
24. Waiting to Exhale (imdb: 6.0, R)
25. Babe (imdb: 6.9, G)
26. Legends of the Fall (imdb: 7.5, R)
27. Bad Boys (imdb: 6.8, R)
28. The American President (imdb: 6.9, PG-13)
29. Species (imdb: 5.9, R)
30. Sabrina (imdb: 6.3, PG)
31. Assassins (imdb: 6.3, R)
32. Something to Talk About (imdb: 5.8, R)
33. Under Siege 2: Dark Territory (imdb: 5.6, R)
34. A Walk in the Clouds (imdb: 6.7, PG-13)
35. Clueless (imdb: 6.9, PG-13)
36. The Brady Bunch Movie (imdb: 6.2, PG-13)
37. The Net (imdb: 6.0, PG-13)
38. Sense and Sensibility (imdb: 7.7, PG)
39. Casino (imdb: 8.2, R)
40. Man of the House (imdb: 5.3, PG)
41. Nobody's Fool (imdb: 7.3, R)
42. French Kiss (imdb: 6.6, PG-13)
43. Higher Learning (imdb: 6.5, R)
44. Mighty Morphin Power Rangers: The Movie (imdb: 5.3, PG)
45. First Knight (imdb: 6.0, PG-13)
46. Just Cause (imdb: 6.4, R)
47. To Wong Foo Thanks for Everything, Julie Newmar (imdb: 6.8, PG-13)
48. The Indian in the Cupboard (imdb: 6.0, PG)
49. A Goofy Movie (imdb: 7.0, G)
50. Money Train (imdb: 5.7, R)

TOP MOVIES 1994
----------------------------------------
1. Forrest Gump (imdb: 8.8, PG-13)
2. True Lies (imdb: 7.3, R)
3. The Santa Clause (imdb: 6.6, PG)
4. The Flintstones (imdb: 5.1, PG)
5. Dumb & Dumber (imdb: 7.3, PG-13)
6. Clear and Present Danger (imdb: 6.9, PG-13)
7. Speed (imdb: 7.3, R)
8. The Mask (imdb: 7.0, PG-13)
9. Maverick (imdb: 7.0, PG)
10. Interview with the Vampire (imdb: 7.5, R)
11. The Client (imdb: 6.7, PG-13)
12. Disclosure (imdb: 6.2, R)
13. Star Trek: Generations (imdb: 6.6, PG)
14. Ace Ventura: Pet Detective (imdb: 6.9, PG-13)
15. Stargate (imdb: 7.0, PG-13)
16. Wolf (imdb: 6.3, R)
17. The Specialist (imdb: 5.6, R)
18. Four Weddings and a Funeral (imdb: 7.1, R)
19. The Little Rascals (imdb: 6.4, PG)
20. Naked Gun 33 1/3: The Final Insult (imdb: 6.5, PG-13)
21. The Crow (imdb: 7.5, R)
22. Natural Born Killers (imdb: 7.2, R)
23. Angels in the Outfield (imdb: 6.2, PG)
24. Little Women (imdb: 7.3, PG)
25. When a Man Loves a Woman (imdb: 6.6, R)
26. Pulp Fiction (imdb: 8.8, R)
27. The River Wild (imdb: 6.5, PG-13)
28. D2: The Mighty Ducks (imdb: 6.1, PG)
29. Timecop (imdb: 6.0, R)
30. The Jungle Book (imdb: 6.1, PG)
31. City Slickers II (imdb: 5.6, PG-13)
32. Beverly Hills Cop III (imdb: 5.5, R)
33. The Paper (imdb: 6.7, R)
34. On Deadly Ground (imdb: 4.6, R)
35. Richie Rich (imdb: 5.5, PG)
36. It Could Happen to You (imdb: 6.4, PG)
37. Junior (imdb: 4.8, PG-13)
38. Nell (imdb: 6.5, PG-13)
39. Street Fighter (imdb: 4.1, PG-13)
40. The Shadow (imdb: 6.1, PG-13)
41. I Love Trouble (imdb: 5.4, PG)
42. Major League II (imdb: 5.7, PG)
43. Blank Check (imdb: 5.3, PG)
44. Blown Away (imdb: 6.3, R)
45. A Low Down Dirty Shame (imdb: 5.9, R)
46. In the Army Now (imdb: 5.0, PG)
47. Drop Zone (imdb: 5.6, R)
48. The Shawshank Redemption (imdb: 9.3, R)
49. Guarding Tess (imdb: 6.2, PG-13)
50. I.Q. (imdb: 6.2, PG)

TOP MOVIES 1993
----------------------------------------
1. Jurassic Park (imdb: 8.2, PG-13)
2. Mrs. Doubtfire (imdb: 7.1, PG-13)
3. The Fugitive (imdb: 7.8, PG-13)
4. The Firm (imdb: 6.9, R)
5. Sleepless in Seattle (imdb: 6.8, PG)
6. Indecent Proposal (imdb: 6.0, R)
7. In the Line of Fire (imdb: 7.2, R)
8. The Pelican Brief (imdb: 6.6, PG-13)
9. Schindler's List (imdb: 9.0, R)
10. Cliffhanger (imdb: 6.5, R)
11. Free Willy (imdb: 6.1, PG)
12. Philadelphia (imdb: 7.7, PG-13)
13. Groundhog Day (imdb: 8.0, PG)
14. Grumpy Old Men (imdb: 7.0, PG-13)
15. Cool Runnings (imdb: 7.0, PG)
16. Dave (imdb: 6.9, PG-13)
17. Rising Sun (imdb: 6.3, R)
18. Demolition Man (imdb: 6.7, R)
19. Sister Act 2: Back in the Habit (imdb: 5.8, PG)
20. Tombstone (imdb: 7.8, R)
21. The Three Musketeers (imdb: 6.4, PG)
22. Rookie of the Year (imdb: 6.1, PG)
23. Beethoven's 2nd (imdb: 5.0, PG)
24. Dennis the Menace (imdb: 5.7, PG)
25. The Nightmare Before Christmas (imdb: 7.9, PG)
26. Sommersby (imdb: 6.3, PG-13)
27. Last Action Hero (imdb: 6.5, PG-13)
28. Addams Family Values (imdb: 6.9, PG-13)
29. Wayne's World 2 (imdb: 6.2, PG-13)
30. Malice (imdb: 6.5)
31. Made in America (imdb: 5.1, PG-13)
32. The Good Son (imdb: 6.4, R)
33. The Beverly Hillbillies (imdb: 5.1, PG)
34. Teenage Mutant Ninja Turtles III (imdb: 4.8, PG)
35. Homeward Bound: The Incredible Journey (imdb: 7.0, G)
36. Falling Down (imdb: 7.5, R)
37. The Piano (imdb: 7.5, R)
38. Fortress (imdb: 5.9, R)
39. Hocus Pocus (imdb: 6.9, PG)
40. What's Love Got to Do with It (imdb: 7.4, R)
41. Hot Shots! Part Deux (imdb: 6.6, PG-13)
42. Carlito's Way (imdb: 7.9, R)
43. Alive (imdb: 7.1, R)
44. Son in Law (imdb: 6.0, PG-13)
45. Sliver (imdb: 5.1, R)
46. Robin Hood: Men in Tights (imdb: 6.7, PG-13)
47. Dragon: The Bruce Lee Story (imdb: 7.0, PG-13)
48. The Joy Luck Club (imdb: 7.7, R)
49. Hard Target (imdb: 6.2, R)
50. The Sandlot (imdb: 7.8, PG)

TOP MOVIES 1992
----------------------------------------
1. Aladdin (imdb: 8.0, G)
2. Home Alone 2: Lost in New York (imdb: 6.9, PG)
3. Batman Returns (imdb: 7.1)
4. Lethal Weapon 3 (imdb: 6.7, R)
5. A Few Good Men (imdb: 7.8, R)
6. Sister Act (imdb: 6.6, PG)
7. The Bodyguard (imdb: 6.4, R)
8. Wayne's World (imdb: 7.0, PG-13)
9. Basic Instinct (imdb: 7.1, R)
10. A League of Their Own (imdb: 7.4, PG)
11. The Hand That Rocks the Cradle (imdb: 6.7, R)
12. Under Siege (imdb: 6.5, R)
13. Patriot Games (imdb: 6.8, R)
14. Dracula (imdb: 7.4, R)
15. White Men Can't Jump (imdb: 6.8, R)
16. The Last of the Mohicans (imdb: 7.6, R)
17. Unforgiven (imdb: 8.2, R)
18. Boomerang (imdb: 5.7, R)
19. Scent of a Woman (imdb: 8.0, R)
20. The Crying Game (imdb: 7.2, R)
21. Far and Away (imdb: 6.6, PG-13)
22. Honey I Blew Up the Kid (imdb: 4.9, PG)
23. HouseSitter (imdb: 6.2, PG)
24. Death Becomes Her (imdb: 6.7, PG-13)
25. Unlawful Entry (imdb: 6.4, R)
26. Beethoven (imdb: 5.8, PG)
27. Forever Young (imdb: 6.4, PG)
28. Alien 3 (imdb: 6.4, R)
29. My Cousin Vinny (imdb: 7.6, R)
30. Sneakers (imdb: 7.1, PG-13)
31. The Mighty Ducks (imdb: 6.6, PG)
32. Malcolm X (imdb: 7.7, PG-13)
33. Single White Female (imdb: 6.4, R)
34. The Distinguished Gentleman (imdb: 5.9, R)
35. Medicine Man (imdb: 6.0, PG-13)
36. Passenger 57 (imdb: 5.9, R)
37. A River Runs Through It (imdb: 7.2, PG)
38. Stop! Or My Mom Will Shoot (imdb: 4.4, PG-13)
39. Encino Man (imdb: 5.9, PG)
40. Mo' Money (imdb: 5.6, R)
41. Universal Soldier (imdb: 6.1, R)
42. Honeymoon in Vegas (imdb: 5.9, PG-13)
43. Grand Canyon (imdb: 6.8, R)
44. Sleepwalkers (imdb: 5.4, R)
45. 3 Ninjas (imdb: 5.4, PG)
46. Final Analysis (imdb: 5.9, R)
47. The Muppet Christmas Carol (imdb: 7.8, G)
48. The Lawnmower Man (imdb: 5.5, R)
49. Howards End (imdb: 7.3, PG)
50. Candyman (imdb: 6.7, R)

TOP MOVIES 1991
----------------------------------------
1. Terminator 2: Judgment Day (imdb: 8.6, R)
2. Robin Hood: Prince of Thieves (imdb: 6.9, PG-13)
3. The Silence of the Lambs (imdb: 8.6, R)
4. City Slickers (imdb: 6.8, PG-13)
5. Hook (imdb: 6.8, PG)
6. The Addams Family (imdb: 7.0, PG-13)
7. Sleeping with the Enemy (imdb: 6.3, R)
8. Father of the Bride (imdb: 6.6, PG)
9. The Naked Gun 2 1/2: The Smell of Fear (imdb: 6.9, PG-13)
10. Fried Green Tomatoes (imdb: 7.7)
11. Cape Fear (imdb: 7.3, R)
12. Teenage Mutant Ninja Turtles II: The Secret of the Ooze (imdb: 6.0, PG)
13. Backdraft (imdb: 6.7, R)
14. Star Trek VI: The Undiscovered Country (imdb: 7.3, PG)
15. The Prince of Tides (imdb: 6.8, R)
16. JFK (imdb: 8.0, R)
17. Hot Shots! (imdb: 6.7, PG-13)
18. What About Bob? (imdb: 7.0, PG)
19. My Girl (imdb: 6.9, PG)
20. The Last Boy Scout (imdb: 7.0, R)
21. Boyz n the Hood (imdb: 7.7, R)
22. Doc Hollywood (imdb: 6.3, PG-13)
23. Bugsy (imdb: 6.8, R)
24. New Jack City (imdb: 6.7, R)
25. The Rocketeer (imdb: 6.6, PG)
26. Thelma & Louise (imdb: 7.6, R)
27. Point Break (imdb: 7.3, R)
28. Regarding Henry (imdb: 6.7, PG-13)
29. The Fisher King (imdb: 7.5, R)
30. Out for Justice (imdb: 6.1, R)
31. The Doctor (imdb: 6.9, PG-13)
32. Bill & Ted's Bogus Journey (imdb: 6.3, PG)
33. Dead Again (imdb: 6.8, R)
34. Soapdish (imdb: 6.6, PG-13)
35. Other People's Money (imdb: 6.2, R)
36. The Doors (imdb: 7.2, R)
37. Freddy's Dead: The Final Nightmare (imdb: 4.7, R)
38. White Fang (imdb: 6.7, PG)
39. King Ralph (imdb: 5.4, PG)
40. Curly Sue (imdb: 5.9, PG)
41. Dying Young (imdb: 6.0, R)
42. Jungle Fever (imdb: 6.6, R)
43. Double Impact (imdb: 5.7, R)
44. Green Card (imdb: 6.3, PG-13)
45. L.A. Story (imdb: 6.7, PG-13)
46. Deceived (imdb: 6.2, PG-13)
47. Necessary Roughness (imdb: 6.2, PG-13)
48. The Hard Way (imdb: 6.4, R)
49. Beauty and the Beast (imdb: 8.0, G)
50. Don't Tell Mom the Babysitter's Dead (imdb: 6.4, PG-13)

TOP MOVIES 1990
----------------------------------------
1. Home Alone (imdb: 7.8, PG)
2. Ghost (imdb: 7.1, PG-13)
3. Dances with Wolves (imdb: 8.0, PG-13)
4. Pretty Woman (imdb: 7.1, R)
5. Teenage Mutant Ninja Turtles (imdb: 6.8, PG)
6. The Hunt for Red October (imdb: 7.5, PG-13)
7. Total Recall (imdb: 7.5, R)
8. Die Hard 2 (imdb: 7.2, R)
9. Driving Miss Daisy (imdb: 7.3, PG)
10. Dick Tracy (imdb: 6.2, PG)
11. Kindergarten Cop (imdb: 6.3, PG-13)
12. Back to the Future Part III (imdb: 7.5, PG)
13. Presumed Innocent (imdb: 6.9, R)
14. Days of Thunder (imdb: 6.1, PG-13)
15. Another 48 Hrs. (imdb: 5.9, R)
16. 3 Men and a Little Lady (imdb: 5.5, PG)
17. Bird on a Wire (imdb: 6.0, PG-13)
18. The Godfather: Part III (imdb: 7.5, R)
19. Flatliners (imdb: 6.6, R)
20. Misery (imdb: 7.8, R)
21. Edward Scissorhands (imdb: 7.8)
22. Problem Child (imdb: 5.5, PG)
23. Arachnophobia (imdb: 6.5, PG-13)
24. Awakenings (imdb: 7.8, PG-13)
25. Look Who's Talking Too (imdb: 4.7, PG-13)
26. Hard to Kill (imdb: 5.8, R)
27. Goodfellas (imdb: 8.7, R)
28. Marked for Death (imdb: 5.9, R)
29. RoboCop 2 (imdb: 5.8, R)
30. Young Guns II (imdb: 6.5, PG-13)
31. Gremlins 2: The New Batch (imdb: 6.5, PG-13)
32. Rocky V (imdb: 5.4, PG-13)
33. Joe Versus the Volcano (imdb: 5.9, PG-13)
34. Postcards from the Edge (imdb: 6.7, R)
35. Mermaids (imdb: 6.7, PG-13)
36. Darkman (imdb: 6.4, R)
37. Air America (imdb: 5.8, R)
38. Pacific Heights (imdb: 6.4, R)
39. Child's Play 2 (imdb: 6.0, R)
40. Predator 2 (imdb: 6.3, R)
41. The Rescuers Down Under (imdb: 6.8, G)
42. Internal Affairs (imdb: 6.5, R)
43. Cadillac Man (imdb: 5.8, R)
44. Memphis Belle (imdb: 6.9, PG-13)
45. House Party (imdb: 6.5, R)
46. Jacob's Ladder (imdb: 7.4, R)
47. The Exorcist III (imdb: 6.5, R)
48. Navy Seals (imdb: 5.6, R)
49. Ernest Goes to Jail (imdb: 5.5, PG)
50. Ghost Dad (imdb: 4.4, PG)

============================================================
End of Document - Top Movies 1990-2026
Source: www.dvdsreleasedates.com
